,Term,frequency
582,djenepo,1
581,dje,1
580,divock,1
614,duf,1
616,dugouts,1
645,eith,1
631,ederso,1
643,egan,1
642,efl,1
641,effortless,1
639,effects,1
638,effect,1
637,ef,1
636,edition,1
635,edit,1
633,edg,1
630,eddie,1
617,duke,1
629,ed,1
628,eb,1
627,eat,1
626,earn,1
624,eagle,1
623,ea,1
622,dzeko,1
621,dye,1
618,dunc,1
395,cobwebs,1
385,clinch,1
1560,places,1
91,armstrong,1
127,averages,1
126,australia,1
125,austin,1
123,august,1
122,aug,1
120,aubame,1
118,attention,1
117,attempt,1
116,attacks,1
114,attacker,1
113,attack,1
107,assi,1
106,assesses,1
105,assess,1
103,asmir,1
99,arrizabalaga,1
98,arrivals,1
97,arrival,1
96,array,1
95,aro,1
93,arno,1
132,awkward,1
135,azpili,1
137,babel,1
165,become,1
179,benefit,1
175,belting,1
172,bellerin,1
171,believe,1
170,begovic,1
169,begins,1
168,begin,1
167,bee,1
166,bednarek,1
164,becker,1
138,bac,1
162,beautiful,1
157,batshuayi,1
156,basketball,1
151,banks,1
150,bang,1
144,bag,1
143,badge,1
142,backroom,1
140,backheel,1
92,arn,1
90,armando,1
383,clearance,1
88,arjen,1
38,alex,1
35,albrighton,1
31,aguer,1
30,agreement,1
29,agony,1
28,aggregate,1
27,agains,1
26,agai,1
24,aft,1
23,africa,1
21,af,1
20,adversi,1
18,advan,1
17,adjust,1
16,adem,1
10,academy,1
9,absolute,1
7,absent,1
4,abl,1
3,abdoulaye,1
2,aarons,1
41,alirez,1
45,allister,1
49,ambition,1
70,ante,1
86,ar,1
84,apri,1
83,apps,1
82,approach,1
81,appreciate,1
79,appointment,1
78,appoint,1
74,anwar,1
72,antisemitism,1
69,ant,1
51,amount,1
68,announcement,1
65,ankle,1
64,angus,1
63,angles,1
62,angle,1
61,angelo,1
57,andrew,1
56,andreas,1
55,andr,1
180,benito,1
182,benno,1
183,bent,1
185,bentley,1
322,care,1
321,cardiff,1
319,carbone,1
318,capture,1
315,caps,1
314,capoue,1
312,capitalise,1
309,cannot,1
308,canio,1
305,cancel,1
303,campana,1
301,camp,1
300,cameo,1
297,calve,1
292,calendar,1
291,cal,1
290,cahill,1
289,caballero,1
284,buon,1
283,bumper,1
281,builds,1
324,caretaker,1
325,carlisle,1
327,carlton,1
357,charities,1
382,classy,1
381,classic,1
379,clashes,1
376,clark,1
366,choosing,1
365,chip,1
364,chest,1
360,cheer,1
358,checking,1
355,charg,1
330,case,1
349,champion,1
344,chal,1
343,ch,1
339,celebrations,1
335,celeb,1
334,cech,1
333,cause,1
332,cathcart,1
331,catching,1
277,budweiser,1
276,bu,1
275,btbctqurvq,1
203,biiiiig,1
222,bobby,1
218,blowing,1
217,blog,1
216,blocks,1
212,blade,1
210,bits,1
209,bit,1
206,bins,1
205,bin,1
202,bicycle,1
224,bolton,1
201,bi,1
199,betwe,1
198,betis,1
197,bet,1
196,bernd,1
193,berna,1
192,berlin,1
187,berba,1
186,ber,1
223,bogey,1
228,borini,1
274,bryant,1
253,breaks,1
270,brownhill,1
269,brought,1
268,brothers,1
267,broken,1
266,broja,1
259,brightest,1
257,brendan,1
256,breathe,1
255,breath,1
252,breaking,1
232,bounces,1
251,breaker,1
249,brazilians,1
248,bravo,1
246,brad,1
242,boy,1
238,bow,1
235,bourne,1
234,bourn,1
233,bour,1
737,festivities,1
738,ffzrg,1
739,fhkq,1
1246,malbranque,1
1296,mccarthy,1
1294,mbwana,1
1293,mbokani,1
1292,mayor,1
1289,mauricio,1
1287,matty,1
1286,matthew,1
1285,matter,1
1284,matteo,1
1281,matheson,1
1280,mates,1
1278,mate,1
1271,masterminds,1
1269,masina,1
1268,mary,1
1266,martine,1
1263,mart,1
1261,mario,1
1258,marcos,1
1256,marc,1
1249,manage,1
1297,mcginn,1
1300,meant,1
1301,measure,1
1321,metres,1
1341,mind,1
1340,minamino,1
1332,midweek,1
1331,midlands,1
1330,midfielders,1
1328,middlesbrough,1
1326,microscope,1
1325,michail,1
1323,mhzv,1
1320,metre,1
1306,mellberg,1
1319,mesut,1
1318,messages,1
1316,merseyside,1
1315,mepham,1
1314,mention,1
1313,mentality,1
1312,mental,1
1309,memorable,1
1307,melvin,1
1248,manag,1
1245,making,1
741,fierce,1
1244,maker,1
1185,lewi,1
1181,lets,1
1178,leon,1
1177,lens,1
1174,leighton,1
1172,leice,1
1166,leeds,1
1165,lee,1
1164,leave,1
1163,leander,1
1161,leag,1
1160,leads,1
1158,leader,1
1154,lay,1
1151,latching,1
1149,latch,1
1148,lat,1
1147,lask,1
1144,lansbury,1
1142,landmarks,1
1135,ladies,1
1192,ligamen,1
1194,limbs,1
1195,limps,1
1228,lunny,1
1243,make,1
1242,maintain,1
1239,mago,1
1238,magnificent,1
1234,macheda,1
1233,macey,1
1232,mac,1
1230,ly,1
1229,lwv,1
1226,lundst,1
1197,lines,1
1224,lukaku,1
1219,loves,1
1215,loops,1
1206,lk,1
1205,ljungberg,1
1204,lives,1
1202,liver,1
1200,liv,1
1198,lining,1
1343,mini,1
1345,minut,1
1349,mix,1
1350,mm,1
1495,parries,1
1493,parent,1
1492,pardew,1
1490,palmer,1
1487,pacy,1
1486,packs,1
1484,paciencia,1
1483,pace,1
1480,ozil,1
1478,owen,1
1477,overtakes,1
1476,overmars,1
1474,ovation,1
1473,outlook,1
1471,othe,1
1470,otbc,1
1466,opposite,1
1463,opponent,1
1462,oppone,1
1458,op,1
1457,onl,1
1497,participation,1
1498,partido,1
1499,partner,1
1539,petr,1
1556,pires,1
1554,pile,1
1553,pierre,1
1552,piecing,1
1551,pieces,1
1550,picture,1
1546,pickfor,1
1544,physical,1
1540,phil,1
1536,personnel,1
1501,partnerships,1
1535,pero,1
1534,permanent,1
1529,perfect,1
1528,perfec,1
1515,peak,1
1514,peach,1
1510,patr,1
1503,pas,1
1502,party,1
1456,ones,1
1453,olympiacos,1
1452,ollie,1
1382,muto,1
1396,neal,1
1395,ndidi,1
1394,nathaniel,1
1391,name,1
1389,naismith,1
1387,nabil,1
1385,mv,1
1384,muzzy,1
1383,muzza,1
1379,mum,1
1405,nevin,1
1376,movement,1
1374,mov,1
1368,moujaomjr,1
1367,mou,1
1365,mornings,1
1363,morit,1
1362,morgan,1
1359,moooooooose,1
1358,mood,1
1397,neat,1
1406,newcas,1
1451,olivier,1
1431,oakley,1
1450,oliver,1
1449,oleksandr,1
1447,ol,1
1444,ojnepbmxbu,1
1443,ohbm,1
1442,ogbonna,1
1441,offside,1
1437,offence,1
1433,ocik,1
1430,nyland,1
1407,newcast,1
1424,none,1
1422,nolan,1
1418,nil,1
1417,nikica,1
1416,nights,1
1414,niggle,1
1412,nicks,1
1411,nickname,1
1410,nicklas,1
1134,lad,1
1131,kxxod,1
1130,kxdbjq,1
953,hjyhjm,1
893,gun,1
891,guide,1
890,guesses,1
886,guaita,1
885,guai,1
881,ground,1
876,gray,1
874,grant,1
872,gran,1
870,grade,1
869,gr,1
868,gpoa,1
867,gotta,1
866,goss,1
865,gordon,1
864,gooooood,1
863,goooooo,1
860,gomez,1
857,golazoooooooooooooooo,1
854,goalscorers,1
845,glove,1
898,gylfi,1
901,hal,1
907,hamza,1
934,hender,1
951,hits,1
947,hints,1
946,highe,1
945,hig,1
943,hertha,1
940,hernandez,1
938,hennessey,1
937,hendo,1
935,henderso,1
931,hector,1
909,handba,1
930,heavyweights,1
929,heaton,1
927,heaps,1
923,heade,1
921,hc,1
919,hav,1
918,hate,1
916,hasenhuttl,1
914,harvey,1
844,glides,1
843,glenn,1
842,glancing,1
779,foots,1
795,franco,1
793,fracture,1
792,foyth,1
791,foy,1
789,fowler,1
786,fou,1
785,foster,1
781,forget,1
780,force,1
776,food,1
798,freddie,1
775,foll,1
772,fmmpzfh,1
771,fm,1
770,flurry,1
764,fizzes,1
761,fitter,1
753,finidi,1
748,fin,1
742,fifa,1
796,frank,1
800,freeman,1
841,gla,1
824,genius,1
838,gillespie,1
837,giggsy,1
835,gibson,1
834,giant,1
831,geremi,1
829,geovanni,1
828,georginio,1
826,gents,1
825,gentlemen,1
823,gedson,1
803,friend,1
822,gea,1
818,gang,1
815,gallery,1
814,gaffer,1
811,fun,1
810,fumbles,1
808,ful,1
807,fuchs,1
804,fro,1
952,hitzlsperger,1
956,hoffenheim,1
1129,kwp,1
957,hold,1
1082,jumps,1
1080,jpouguwk,1
1076,josh,1
1074,jos,1
1072,jorgi,1
1067,joker,1
1062,joh,1
1061,joelinton,1
1057,jmwqy,1
1055,jg,1
1054,jetro,1
1052,jes,1
1051,jermain,1
1050,jelavic,1
1049,jeffrey,1
1048,jefferson,1
1047,jeff,1
1046,je,1
1043,jarrod,1
1042,jarrad,1
1038,jamo,1
1083,juninho,1
1085,jus,1
1089,kanu,1
1111,kitson,1
1127,kranjcar,1
1126,kovacic,1
1125,kouyate,1
1124,kouyat,1
1123,kop,1
1122,konsa,1
1119,kobe,1
1118,knoooooow,1
1112,kl,1
1108,kind,1
1091,kavanagh,1
1107,kidney,1
1103,kic,1
1102,ki,1
1101,key,1
1099,kepa,1
1098,kelechi,1
1097,keith,1
1096,keita,1
1094,keep,1
1035,jam,1
1032,ja,1
1031,izquierdo,1
975,howard,1
991,iazgy,1
990,hygiene,1
989,hvyfysi,1
988,hutchinson,1
985,hugeeeeee,1
983,huddersfield,1
980,htt,1
977,howson,1
976,howe,1
973,hours,1
993,ice,1
972,hourihane,1
966,horne,1
965,hope,1
964,hoolahan,1
963,hooki,1
962,honour,1
960,hom,1
959,holo,1
958,holgate,1
992,ibdgq,1
997,ikfwsy,1
1030,ivssu,1
1012,inj,1
1028,issues,1
1025,isma,1
1023,irons,1
1022,iqkqg,1
1019,interests,1
1018,intercepts,1
1017,intentions,1
1016,inte,1
1015,int,1
1011,inhfn,1
998,ilkay,1
1009,information,1
1008,info,1
1007,individual,1
1006,incre,1
1005,incorrect,1
1004,inch,1
1003,impression,1
1002,impress,1
1000,impact,1
2340,zw,1
