,id,created_at,text,clean_text,cleaned_word_list
0,1235369438335074307,2020-03-05 01:00:00,"b'Therapist: ""Describe your last relationship in 5 words."" \nMe: \n\nA new episode of @CatfishMTV starts right now on MT\xe2\x80\xa6 https://t.co/Pk2BYV1bFu'",therapist   describe your last relationship in   words         new episode of   starts right now on mt     ,therap describ last rel word new episod start right mt
1,1235364342234824705,2020-03-05 00:39:45,b'It\xe2\x80\x99s the most dangerous Challenge ever... and this twist makes sure NO ONE is safe! \xf0\x9f\x92\xa5 \n\nDon\xe2\x80\x99t miss the\xe2\x80\xa6 https://t.co/nJg8nfxUpG',it    the most dangerous challenge ever    and this twist makes sure no one is safe             miss the     ,dang challeng ev twist mak sur on saf miss
2,1235361886020878336,2020-03-05 00:30:00,"b'Here to say: I miss + love @Maisie_Williams so much, AND SHE SLAYED PARIS FASHION WEEK. \xe2\x9d\xa4\xef\xb8\x8f https://t.co/Cor8S4RFhO'",here to say  i miss   love   so much  and she slayed paris fashion week          ,say miss lov much slay par fash week
3,1235341556489555968,2020-03-04 23:09:13,"b'RT @ChallengeMTV: It\xe2\x80\x99s the most dangerous Challenge we\xe2\x80\x99ve ever had and this twist makes sure NO ONE is safe! \xf0\x9f\x92\xa5 Premiering Wednesday, April\xe2\x80\xa6'",rt    it    the most dangerous challenge we    ever had and this twist makes sure no one is safe       premiering wednesday  april   ,rt dang challeng ev twist mak sur on saf premy wednesday april
4,1235339236787642368,2020-03-04 23:00:00,"b""I'm so, so excited for @ddlovato to give us #ILoveMe. She's incredible. Send tweet. https://t.co/vm14p0lpaL""",i m so  so excited for   to give us    she s incredible  send tweet   ,excit giv us incred send tweet
5,1235335584178196481,2020-03-04 22:45:29,b'@euryan01 BIIIIIIG fan of this song. Immediate add. Yes. \xf0\x9f\x94\xa5',  biiiiiig fan of this song  immediate add  yes      ,biiiiiig fan song immedy ad ye
6,1235335327608377346,2020-03-04 22:44:28,"b""@bbkuwonus when I logged onto TW today I wasn't expecting to get TOTALLY SERVED!! OKAY CECE!!""",  when i logged onto tw today i wasn t expecting to get totally served   okay cece  ,log onto tw today expect get tot serv okay cec
7,1235334833389400069,2020-03-04 22:42:30,b'@Vchito__ the video?? INCREDIBLE.',  the video   incredible ,video incred
8,1235334786371268609,2020-03-04 22:42:19,b'@vandergizhii without a doubt \xf0\x9f\x91\x8f',  without a doubt     ,without doubt
9,1235334741471170560,2020-03-04 22:42:08,b'@kissy_Styless ^^ greattttt choices! \xf0\x9f\x92\x95',     greattttt choices      ,greatttt cho
10,1235334673712197641,2020-03-04 22:41:52,b'@pmscontent AMYA YESSSSS. A personal favorite.',  amya yesssss  a personal favorite ,amy yesssss person favorit
11,1235334468656865281,2020-03-04 22:41:03,b'@EliezerPizzarr1 ohmygoshhh I forgot how much I LOVE THIS SONG. Yes this is 100% going on my weekend playlists. \xf0\x9f\x94\xa5',  ohmygoshhh i forgot how much i love this song  yes this is      going on my weekend playlists      ,ohmygoshhh forget much lov song ye go weekend playl
12,1235334082923581440,2020-03-04 22:39:31,b'@ROSEYCAWN_XO a certified J A M \xf0\x9f\x92\x83\xf0\x9f\x94\xa5',  a certified j a m         ,cert
13,1235332202449248262,2020-03-04 22:32:03,b'@appIause this song is ALWAYSSS stuck in my head!!! (and I love it)',  this song is alwaysss stuck in my head     and i love it ,song alwaysss stick head lov
14,1235330964571729926,2020-03-04 22:27:07,b'@MiallHoran9 ^^^ a guaranteed party-starter!!!',      a guaranteed party starter   ,guarantee party start
15,1235330877837783046,2020-03-04 22:26:47,b'@styles_hayes A perfect addition to ANY playlist!!!! \xf0\x9f\x98\x8d',  a perfect addition to any playlist         ,perfect addit playl
16,1235330786292895753,2020-03-04 22:26:25,b'@dcsnewgods oooo a ~throwback~',  oooo a  throwback ,oooo throwback
17,1235330621305696256,2020-03-04 22:25:46,b'@blindzabdiel YES Jelani YES \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f',  yes jelani yes         ,ye jelan ye
18,1235330568067395586,2020-03-04 22:25:33,b'@LOV3KUWONU ^^^ this 1000% is a definite',      this       is a definite,definit
19,1235324137792364544,2020-03-04 22:00:00,"b'.@NevSchulman and @TheRealKamie try to find out who Jaquan really is, but they hit a MAJOR road\xf0\x9d\x92\x83\xf0\x9d\x92\x8d\xf0\x9d\x92\x90\xf0\x9d\x92\x84\xf0\x9d\x92\x8c. \xf0\x9f\x98\xb0\n\nSee what h\xe2\x80\xa6 https://t.co/8pBljYGTgy'",   and   try to find out who jaquan really is  but they hit a major road                             what h     ,try find jaqu real hit maj road
20,1235321792371339266,2020-03-04 21:50:41,b'What song is a must-add to your weekend playlists? \xf0\x9f\x94\xa5\xf0\x9f\x8e\x89',what song is a must add to your weekend playlists          ,song must ad weekend playl
21,1235310050635374593,2020-03-04 21:04:01,"b'RT @MTVNEWS: Megan @TheeStallion revealed that she and her label are at odds over her contract, and she alleges that her label tried to pro\xe2\x80\xa6'",rt    megan   revealed that she and her label are at odds over her contract  and she alleges that her label tried to pro   ,rt meg rev label od contract alleg label tri pro
22,1235309037971005440,2020-03-04 21:00:00,"b""Who's most likely to spill a spoiler?? @JazSinclair and Lachlan Watson from @sabrinanetflix spilled the tea on thei\xe2\x80\xa6 https://t.co/MkisdLzujG""",who s most likely to spill a spoiler     and lachlan watson from   spilled the tea on thei     ,lik spil spoil lachl watson spil tea the
23,1235296925223657476,2020-03-04 20:11:52,"b'@JoeyKing I\xe2\x80\x99d nervous fart, most likely'",  i    nervous fart  most likely,nerv fart lik
24,1235296806319292417,2020-03-04 20:11:23,b'RT @JoeyKing: Fart and walk away',rt    fart and walk away,rt fart walk away
25,1235292963175096322,2020-03-04 19:56:07,b'@adoreyouarreaga ^^ can confirm: me as well. \xf0\x9f\x92\x95',     can confirm  me as well      ,confirm wel
26,1235292855914188801,2020-03-04 19:55:42,b'@lucyejdixon of course Lucy!!! you know how much I love to spread Tom Holland cheer!!!',  of course lucy    you know how much i love to spread tom holland cheer   ,cours lucy know much lov spread tom holland che
27,1235292780097921026,2020-03-04 19:55:24,b'@s_prevot will I frame these pics? \n\nyes',  will i frame these pics    ,fram pic
28,1235292713500766210,2020-03-04 19:55:08,"b""@danavedmankina this one's for u, dana \xf0\x9f\x92\x96""",  this one s for u  dana     ,on dan
29,1235292627827912712,2020-03-04 19:54:47,b'@BleedingHeart_A YOU \nARE \nSO \nVERY \nWELCOME',  you        ,
30,1235292333559762946,2020-03-04 19:53:37,b'@pancakekissy tysm... just giving the people what they want. \xf0\x9f\x92\x9e',  tysm    just giving the people what they want      ,tysm giv peopl want
31,1235292277121183744,2020-03-04 19:53:24,b'@claudeghanimeh A king!!!!!!',  a king      ,king
32,1235292238969741312,2020-03-04 19:53:15,"b'@intohules YES, yes we do. \xf0\x9f\x98\x8c'",  yes  yes we do      ,ye ye
33,1235292184565420037,2020-03-04 19:53:02,b'@juliaftcara I \xe2\x9d\xa4\xef\xb8\x8f U 2 BB!!!!!',  i        u   bb     ,bb
34,1235292084875202562,2020-03-04 19:52:38,"b""YES QUEEN KATY. I'M READY FOR THIS. \xf0\x9f\x98\xa9\xf0\x9f\x92\x95 https://t.co/D99wuS66Tg""",yes queen katy  i m ready for this            ,ye queen katy ready
35,1235291793606012930,2020-03-04 19:51:28,b'.@BTS_twt gave us powerful \xf0\x9d\x91\xbd\xf0\x9d\x91\xb0\xf0\x9d\x91\xba\xf0\x9d\x91\xbc\xf0\x9d\x91\xa8\xf0\x9d\x91\xb3\xf0\x9d\x91\xba and incredible \xf0\x9d\x91\xaa\xf0\x9d\x91\xaf\xf0\x9d\x91\xb6\xf0\x9d\x91\xb9\xf0\x9d\x91\xac\xf0\x9d\x91\xb6 in their #BlackSwanMV!! \xf0\x9f\x94\xa5 https://t.co/sRsXN0gWIH',   gave us powerful                              and incredible                          in their           ,gav us pow incred
36,1235278839523074048,2020-03-04 19:00:00,b'I present to you: @TomHolland1996 smiling in a suit. \xf0\x9f\x92\x99 https://t.co/IsThWCVCw8',i present to you    smiling in a suit        ,pres smil suit
37,1235263739630239744,2020-03-04 18:00:00,"b""STOP WHAT UR DOING and listen to @NiallOfficial's cover of #Lover by @taylorswift13!! \xf0\x9f\x92\x98 https://t.co/c7izqCxAtx""",stop what ur doing and listen to   s cover of   by           ,stop ur list cov
38,1235248643231358976,2020-03-04 17:00:01,"b"".@NICKIMINAJ is now, and always has been, a BOSS QUEEN. \xf0\x9f\x91\x91\n\nThis #WomensHistoryMonth, we're looking back at one of o\xe2\x80\xa6 https://t.co/HeMWpUaCNf""",   is now  and always has been  a boss queen            we re looking back at one of o     ,alway boss queen look back on
39,1235233543841886209,2020-03-04 16:00:01,"b""The cast of @netflix's @ianowt are the coolest kids in the lunchroom and I GOT A POLAROID OF THEM! \xf0\x9f\x98\x8d\xf0\x9f\x92\x95\n\n\xf0\x9f\x93\xb8:\xe2\x80\xa6 https://t.co/UAbV8h54jH""",the cast of   s   are the coolest kids in the lunchroom and i got a polaroid of them                      ,cast coolest kid lunchroom get polaroid
40,1235233031897702402,2020-03-04 15:57:58,"b""@luvmesumjhope I can't imagine!!! \xf0\x9f\x98\xad\xf0\x9f\x92\x98""",  i can t imagine            ,imagin
41,1235232901878501377,2020-03-04 15:57:27,"b""@kindacrazybaby EXCELLENT plan of action!!! You'd totally need to rush to grab that seat.""",  excellent plan of action    you d totally need to rush to grab that seat ,excel plan act tot nee rush grab seat
42,1235232709280182273,2020-03-04 15:56:42,"b""@Amber_Lucas16 I'd tryyyy... but we all know I'd ~absolutely~ fangirl""",  i d tryyyy    but we all know i d  absolutely  fangirl,tryyyy know absolv fangirl
43,1235232599464914945,2020-03-04 15:56:15,"b""@KumawatMitanshu I'll even take a few SECONDS!! What a fricken dreammmm""",  i ll even take a few seconds   what a fricken dreammmm,ev tak second frick dreammm
44,1235232420577894402,2020-03-04 15:55:33,b'@jasminejjada I would do the same + also ask them if they want to see some funny ones',  i would do the same   also ask them if they want to see some funny ones,would also ask want see funny on
45,1235231714521362432,2020-03-04 15:52:44,"b""@tellemsabs Oh I'd 10000000% be LOSING IT INSIDE""",  oh i d           be losing it inside,oh los insid
46,1235231653234192385,2020-03-04 15:52:30,"b""@claudeghanimeh I'd probably miss my stop too, honestly!! \xf0\x9f\x98\x85""",  i d probably miss my stop too  honestly       ,prob miss stop honest
47,1235231589338091523,2020-03-04 15:52:15,b'@marvelstaylena \xf0\x9f\x91\x8fthis is the only correct thing to do!!!!',       is the only correct thing to do    ,correct thing
48,1235218441616920577,2020-03-04 15:00:00,"b""POV: you're on the way home from work. The subway is packed. The only seat available is next to @JoeyKing and\xe2\x80\xa6 https://t.co/QQeUUJTo9m""",pov  you re on the way home from work  the subway is packed  the only seat available is next to   and     ,pov way hom work subway pack seat avail next
49,1235203342558781441,2020-03-04 14:00:00,"b""Sophie Turner's first date with @joejonas was PRECIOUS. \xf0\x9f\x98\xa9\xe2\x9d\xa4\xef\xb8\x8f https://t.co/mZclTPDxJy""",sophie turner s first date with   was precious              ,soph turn first dat precy
50,1235038672765911040,2020-03-04 03:05:40,b'RT @SiestaKey: Next Tuesday. Season finale. 8/7c. #SiestaKey https://t.co/sxkzLnmcWC',rt    next tuesday  season finale     c     ,rt next tuesday season fin
51,1235007049651695621,2020-03-04 01:00:00,b'\xf0\x9f\x9b\x8e\xf0\x9f\x9b\x8e\xf0\x9f\x9b\x8e\xf0\x9f\x9b\x8e\xf0\x9f\x9b\x8e\xf0\x9f\x9b\x8e\n\xf0\x9f\x97\xa3BACK-TO-BACK new episodes of @SiestaKey start right now on MTV! https://t.co/VT3mHrg3ua',                              to back new episodes of   start right now on mtv   ,back new episod start right mtv
52,1234991949305667584,2020-03-04 00:00:00,b'.@MileyCyrus is the true/honest/real-life representation of GIRL POWER. \xf0\x9f\x92\xaa #WomenWeLove https://t.co/LOQgfEddXm',   is the true honest real life representation of girl power          ,tru honest real lif repres girl pow
53,1234976848960000000,2020-03-03 23:00:00,"b""Alex and Robby in the same place? It's gonna be a loooong night. \xf0\x9f\x91\x80\n\nDon't miss back-to-back new episodes of\xe2\x80\xa6 https://t.co/v7CpHWcvKk""",alex and robby in the same place  it s gonna be a loooong night         t miss back to back new episodes of     ,alex robby plac gonn loooong night miss back back new episod
54,1234961750707130373,2020-03-03 22:00:00,"b""Hiiiii I've been holding onto these pics of @Brittany_broski that I want to share with you all! \xe2\x9c\xa8\xf0\x9f\x8c\xbb\n\n\xf0\x9f\x93\xb8: @beccaLader https://t.co/gRjlV6rmRZ""",hiiiii i ve been holding onto these pics of   that i want to share with you all                    ,hiiii hold onto pic want shar
55,1234954199768739848,2020-03-03 21:30:00,b'Can @MarkDohner pass this GED test?? \xf0\x9f\x93\x9d\n\nSee if you can make the grade: https://t.co/uQyEB5Xq5H https://t.co/XnrrcyRrvj',can   pass this ged test          if you can make the grade     ,pass ged test mak grad
56,1234953322563588096,2020-03-03 21:26:31,"b""@dcsnewgods @pabllovittar @ygofficialblink that's because Pabllo IS MY EVERYTHING \xf0\x9f\x92\x98""",      that s because pabllo is my everything     ,pabllo everyth
57,1234949835075325952,2020-03-03 21:12:39,"b""I \xf0\x9f\x91\x8f CAN'T \xf0\x9f\x91\x8f WAIT \xf0\x9f\x91\x8f for this, @chancetherapper!!! https://t.co/JYUrI6r7Nx""",i      can t      wait      for this        ,wait
58,1234946651153977350,2020-03-03 21:00:00,"b'""We\'re proud to be girls."" -@spicegirls\n\nThis #WomensHistoryMonth, we\'re celebrating the POWERFUL and ICONIC girl g\xe2\x80\xa6 https://t.co/ycD19IvvpC'", we  re proud to be girls           we  re celebrating the powerful and iconic girl g     ,proud girl celebr pow icon girl
59,1234944290972893193,2020-03-03 20:50:37,"b""RT @BuschFamBrewed: It's the MVPs vs. the Meatballs in the most ambitious crossover in history. \xf0\x9f\x91\x8a Catch the premiere of the #BuschFamilyBre\xe2\x80\xa6""",rt    it s the mvps vs  the meatballs in the most ambitious crossover in history       catch the premiere of the     ,rt mvps vs meatbal amb crossov hist catch premy
60,1234931550443077633,2020-03-03 20:00:00,b'.@pabllovittar giving us @ygofficialblink #KillThisLove choreo?? YES PLEASE. \xf0\x9f\x91\x8f\xf0\x9f\x92\x95 https://t.co/vxx6jJKSsw',   giving us     choreo   yes please            ,giv us choreo ye pleas
61,1234931392674500608,2020-03-03 19:59:22,b'@4UZICK I wanna hug all of them',  i wanna hug all of them,wann hug
62,1234931294213169152,2020-03-03 19:58:59,b'@70shoneyharry he 10000% gives the best hugs',  he        gives the best hugs,giv best hug
63,1234931110011904001,2020-03-03 19:58:15,"b""@charryadore the TASTE, TESS. I can't pickkk""",  the taste  tess  i can t pickkk,tast tess pickkk
64,1234931040294187016,2020-03-03 19:57:58,b'@babybesolonely OH MY GGGOSHASHG;AWJE;G \n\nugh this killed me wow tysm',  oh my gggoshashg awje g    this killed me wow tysm,oh gggoshashg aws kil wow tysm
65,1234930975609626633,2020-03-03 19:57:43,"b'@kbyeforniall I love this, that is me'",  i love this  that is me,lov
66,1234930321277300736,2020-03-03 19:55:07,b'@Katealynn12 HAHA PERFECT. \n\nIn an awk sitch? *transition noise* \nLeaving class? *transition noise* \nBuying lunch? *transition noise*',  haha perfect     an awk sitch   transition noise    class   transition noise    lunch   transition noise ,hah perfect awk sitch transit nois class transit nois lunch transit nois
67,1234930015961260035,2020-03-03 19:53:54,b'@hellodahlingz sorry to tell you that this will be STUCK IN YOUR HEAD!!!',  sorry to tell you that this will be stuck in your head   ,sorry tel stick head
68,1234929844926001154,2020-03-03 19:53:13,"b'@charryadore you are very welcome tess, it is my duty and pleasure!!!!'",  you are very welcome tess  it is my duty and pleasure    ,welcom tess duty pleas
69,1234929763694923778,2020-03-03 19:52:54,"b""@marvelstaylena let's just follow each other around and sing Hannah Montana transitions while we do things!!!!!""",  let s just follow each other around and sing hannah montana transitions while we do things     ,let follow around sing hannah montan transit thing
70,1234927282113982464,2020-03-03 19:43:02,b'RT @kiernanshipka: omg this is terrifying hi @lanacondor https://t.co/8V0nX19LsT',rt    omg this is terrifying hi    ,rt omg terr hi
71,1234927117202317312,2020-03-03 19:42:23,b'@kiernanshipka I think about this daily.',  i think about this daily ,think dai
72,1234926565831606272,2020-03-03 19:40:11,b'@loveonkiara @joejonas https://t.co/pzTV9OhFHr',     ,
73,1234926327456772096,2020-03-03 19:39:14,"b""@COPYCATJONAS (don't tell my boss) but yes.""",   don t tell my boss  but yes ,tel boss ye
74,1234926263321735169,2020-03-03 19:38:59,b'@_boobking RT to this ^^^',  rt to this    ,rt
75,1234926131289239552,2020-03-03 19:38:28,"b'@JoeJMafia you are so, so, so welcome. \xf0\x9f\x92\x98'",  you are so  so  so welcome      ,welcom
76,1234926060116103168,2020-03-03 19:38:11,"b""@claudeghanimeh UGH WHAT A CUTE LIL' WINK""",  ugh what a cute lil  wink,ugh cut lil wink
77,1234926003304194048,2020-03-03 19:37:57,b'@particularlive he haz my heart',  he haz my heart,haz heart
78,1234925644708040706,2020-03-03 19:36:32,"b""@intohules alexa I've been narrating my ENTIRE DAY in these transition noises \xf0\x9f\x91\x8f""",  alexa i ve been narrating my entire day in these transition noises     ,alex nar entir day transit nois
79,1234925454714429440,2020-03-03 19:35:46,b'@KaskaminRoberta ^^ me + you https://t.co/eWU51iB3c6',     me   you  ,
80,1234925313215401985,2020-03-03 19:35:13,b'@DannyWxo when I tell you I LIVEDDDD for this episode',  when i tell you i livedddd for this episode,tel liveddd episod
81,1234924818379702272,2020-03-03 19:33:15,b'@WarnerMusicU * takes off wig * \n* switches accounts *',    takes off wig      switches accounts  ,tak wig switch account
82,1234924165020442630,2020-03-03 19:30:39,b'*Hannah Montana transition noise* \n\n\xf0\x9d\x99\x8a\xf0\x9d\x99\xa4\xf0\x9d\x99\xa4\xf0\x9d\x99\x8a\xf0\x9d\x99\xa4\xf0\x9d\x99\x8a \xf0\x9d\x99\xac\xf0\x9d\x99\x8a\xf0\x9d\x99\x96\xf0\x9d\x99\x83 \xf0\x9d\x99\x8a\xf0\x9d\x99\x9d \xf0\x9d\x99\x94\xf0\x9d\x99\x9a\xf0\x9d\x99\x9a\xf0\x9d\x98\xbc\xf0\x9d\x99\x96\xf0\x9d\x98\xbc\xf0\x9d\x99\x96\xf0\x9d\x99\x9d\xf0\x9d\x99\x83\xf0\x9d\x99\x9d', hannah montana transition noise                                                                                               ,hannah montan transit nois
83,1234919405651472384,2020-03-03 19:11:44,"b""@joejonas This one's for u:   https://t.co/zpRIhfbYxB""",  this one s for u     ,on
84,1234919120849768448,2020-03-03 19:10:36,"b""It's important that we all take a moment to appreciate this GIF of @joejonas. \xf0\x9f\x92\x98 https://t.co/ibCV6wR2Ue""",it s important that we all take a moment to appreciate this gif of          ,import tak mom apprecy gif
85,1234917661101961216,2020-03-03 19:04:48,b'@JoeJMafia yes',  yes,ye
86,1234916454710988800,2020-03-03 19:00:01,"b""From A-Z, here are the ABC's of #TeenMomOG! \xf0\x9f\x92\x96\xf0\x9f\x8d\xbc https://t.co/IbLolDKpqp""",from a z  here are the abc s of              ,abc
87,1234901357544394752,2020-03-03 18:00:01,b'Winner of the #SafaeraChallenge?? Bad Bunny (@sanbenito) and his green Crocs!! \xf0\x9f\x92\x9a\xf0\x9f\x94\xa5 https://t.co/MPZe0SuMP2',winner of the     bad bunny     and his green crocs             ,win bad bunny green croc
88,1234901339047694338,2020-03-03 17:59:57,"b""RT @MakingTheBand: H-Town you're up NEXT! \xf0\x9f\xa4\x98 The Combs Cartel is coming to your city 3/7 + 3/8 w/ special celebrity guests looking for SINGE\xe2\x80\xa6""",rt    h town you re up next       the combs cartel is coming to your city           w  special celebrity guests looking for singe   ,rt town next comb cartel com city spec celebr guest look sing
89,1234886253964746758,2020-03-03 17:00:00,"b'""One hundred thousand percent, ghost the sh*t out of everybody."" -@bradmondonyc \xf0\x9f\x91\xbb\n\nHere\'s what Brad Mondo has to sa\xe2\x80\xa6 https://t.co/jYBWmajdrV'", one hundred thousand percent  ghost the sh t out of everybody              s what brad mondo has to sa     ,on hundr thousand perc ghost sh everybody brad mondo sa
90,1234880062966714373,2020-03-03 16:35:24,b'@iambeckyg \xf0\x9f\x92\x9e\xf0\x9f\x92\x9e\xf0\x9f\x92\x9e',              ,
91,1234880006398103552,2020-03-03 16:35:11,b'RT @iambeckyg: Thank you so much familia! \xf0\x9f\xa4\x8d\xe2\x9d\xa4\xef\xb8\x8f https://t.co/cA1eZ9X5Jz',rt    thank you so much familia              ,rt thank much famil
92,1234879314803482633,2020-03-03 16:32:26,b'@EllieAnnThomas1 he gives me butterflies',  he gives me butterflies,giv butterf
93,1234879271421779968,2020-03-03 16:32:15,b'@horanslilgem A PERFECT SPECIMEN',  a perfect specimen,perfect specim
94,1234879021197996032,2020-03-03 16:31:16,"b'@Kaleigh46975749 Its me, wheezing'",  its me  wheezing,wheez
95,1234877995162226688,2020-03-03 16:27:11,"b""@Pumpkin4898 IT'S WORKING. I FELL INTO THE TRAP. I CAN'T GET OUT. \xf0\x9f\x98\xad\xe2\x9d\xa4\xef\xb8\x8f""",  it s working  i fell into the trap  i can t get out            ,work fel trap get
96,1234877898638741504,2020-03-03 16:26:48,"b""@bethanydaynow I simply can't think of a better way to start my morning!!!""",  i simply can t think of a better way to start my morning   ,simply think bet way start morn
97,1234877804677824518,2020-03-03 16:26:26,"b'@erodalouis28 I feel so seen Jas, tysm. \xf0\x9f\x92\x9e'",  i feel so seen jas  tysm      ,feel see jas tysm
98,1234877694661349376,2020-03-03 16:25:59,b'@Florence_GG_826 He still is/always will be such a ray of light in our lives!!!!',  he still is always will be such a ray of light in our lives    ,stil alway ray light liv
99,1234877604567683074,2020-03-03 16:25:38,b'@MyDearJournal I- \n\nall of those answers are correct.',  i     of those answers are correct ,answ correct
100,1234877550062641155,2020-03-03 16:25:25,"b""@tctphoto my heart has melted out of my chest. it's over for me.""",  my heart has melted out of my chest  it s over for me ,heart melt chest
101,1234877445272227841,2020-03-03 16:25:00,b'@mtvema I tweeted this ~~ just for you ~~',  i tweeted this    just for you   ,tweet
102,1234877375722250246,2020-03-03 16:24:43,b'@armsofstrnger RIGHT ABBIE??',  right abbie  ,right abby
103,1234871153992187905,2020-03-03 16:00:00,b'#HappyBirthdayCamila! \xe2\x9c\xa8 @Camila_Cabello https://t.co/5siBPevPnc',          ,
104,1234856056523808780,2020-03-03 15:00:01,b'Start your day with a shirtless @NiallOfficial jam sesh!!! \n\n*wait for his smile at the end* https://t.co/pWN37Mf42Q',start your day with a shirtless   jam sesh       wait for his smile at the end   ,start day shirtless jam sesh wait smil end
105,1234840957763411968,2020-03-03 14:00:01,"b""Take a peek into the magic behind @ladygaga's #StupidLove masterpiece...\xf0\x9f\x91\x80\xf0\x9f\x92\x9e https://t.co/cMUZ2HVkgZ""",take a peek into the magic behind   s   masterpiece             ,tak peek mag behind masterpiec
106,1234644660125085696,2020-03-03 01:00:00,"b'If you swipe back and forth really quickly, @rosalia smiles at you!!!! \xf0\x9f\x98\x8d https://t.co/2fuSSNkYtu'",if you swipe back and forth really quickly    smiles at you           ,swip back for real quick smil
107,1234629563369414657,2020-03-03 00:00:00,"b'.@Drake dropped two fire tracks, ""When To Say When"" and ""Chicago Freestyle."" \xf0\x9f\x94\xa5\n\nHere are all the times he\'s been th\xe2\x80\xa6 https://t.co/HnR7MakRx3'",   dropped two fire tracks   when to say when  and  chicago freestyle          are all the times he  s been th     ,drop two fir track say chicago freestyl tim th
108,1234615629405130752,2020-03-02 23:04:38,b'RT @tanamongeau: honestly this episode is amazing if ur tryna cringe the hardest you ever have. go.',rt    honestly this episode is amazing if ur tryna cringe the hardest you ever have  go ,rt honest episod amaz ur tryn cring hardest ev go
109,1234614467452784640,2020-03-02 23:00:01,"b""HONESTY HOUR: I've watched the visual videos for @justinbieber's #Habitual and #AllAroundMe 35014738 times each!! https://t.co/hsDD4j5Kul""",honesty hour  i ve watched the visual videos for   s   and            times each    ,honesty hour watch vis video tim
110,1234601971937615875,2020-03-02 22:10:22,b'RT @mtvfreshout: Nothing but respect for our queen @DojaCat \xf0\x9f\x91\x91 #MTVFreshOut https://t.co/rLsFKtbQxw',rt    nothing but respect for our queen           ,rt noth respect queen
111,1234599384597377025,2020-03-02 22:00:05,b'RT when you see it. https://t.co/gj7rvJldMA',rt when you see it   ,rt see
112,1234587989889683456,2020-03-02 21:14:48,"b'Happy Birthday, @NikkieTutorials! I hope allll your @ladygaga collab dreams come true. \xf0\x9f\x92\x96 https://t.co/pM9FuqZBjl'",happy birthday     i hope allll your   collab dreams come true        ,happy birthday hop alll collab dream com tru
113,1234585467359825928,2020-03-02 21:04:47,b'RT @MTVNEWS: From Tom Steyer twerking to Juvenile to Public Enemy firing Flavor Flav over a disagreement about performing at a Bernie Sande\xe2\x80\xa6',rt    from tom steyer twerking to juvenile to public enemy firing flavor flav over a disagreement about performing at a bernie sande   ,rt tom stey twerk juvenil publ enemy fir flav flav disagr perform berny sand
114,1234584263585984512,2020-03-02 21:00:00,"b"".@tanamongeau sets Jordan up on a blind date he'll NEVER forget! \xf0\x9f\x91\x80\xf0\x9f\x98\x85\n\nWatch the latest episode of #MTVNoFilter right\xe2\x80\xa6 https://t.co/tITnVrk7IC""",   sets jordan up on a blind date he ll never forget             the latest episode of   right     ,set jord blind dat nev forget latest episod right
115,1234582399939465221,2020-03-02 20:52:36,"b'@MoureenKananda you see me, you get me, and I love u sm for it!!!! \xe2\x9d\xa4\xef\xb8\x8f'",  you see me  you get me  and i love u sm for it           ,see get lov sm
116,1234573629096067072,2020-03-02 20:17:45,b'@roman_4ik__ I think ABSOLUTELY YESS \xf0\x9f\x92\x95',  i think absolutely yess     ,think absolv yess
117,1234573514860122112,2020-03-02 20:17:17,"b""@alessandrolnd I really think we might get an abstract album cover! Based on the #StupidLove video, it's definitely\xe2\x80\xa6 https://t.co/XHapGqcfxj""",  i really think we might get an abstract album cover  based on the   video  it s definitely     ,real think might get abstract alb cov bas video definit
118,1234571442462904320,2020-03-02 20:09:03,b'@jobrosooc TELL ME was it as life-changing as I imagine????',  tell me was it as life changing as i imagine    ,tel lif chang imagin
119,1234571266662838273,2020-03-02 20:08:21,b'@StylesSoLonely I WISH I had even 1/5th of this ENERGY!!!!',  i wish i had even    th of this energy    ,wish ev th energy
120,1234571175365369859,2020-03-02 20:08:00,"b""@Brielle_Cerchio ...and that's on what? His dimples.""",     and that s on what  his dimples ,dimpl
121,1234571061540409345,2020-03-02 20:07:32,b'@balletharries a true class act \xf0\x9f\x98\x98\xf0\x9f\x91\x8c',  a true class act         ,tru class act
122,1234571002547298304,2020-03-02 20:07:18,"b'@tobesofineline him, and only him. \n\n(also love ur avi)'",  him  and only him     also love ur avi ,also lov ur av
123,1234570931567198210,2020-03-02 20:07:01,"b'@LeilaSheffey YES, YES WE DO.'",  yes  yes we do ,ye ye
124,1234570890723065862,2020-03-02 20:06:52,b'@particularlive we stan/love/appreciate now and forever',  we stan love appreciate now and forever,stan lov apprecy forev
125,1234570219357601793,2020-03-02 20:04:12,b'@juliaftcara ^^^ omggg I love this so much. this pic is an exact representation of my feelings for him.',      omggg i love this so much  this pic is an exact representation of my feelings for him ,omgg lov much pic exact repres feel
126,1234569638278725634,2020-03-02 20:01:53,"b""Sooooo what do we think @ladygaga's album cover for #CHROMATICA is going to look like? https://t.co/QDiRZsAAoK""",sooooo what do we think   s album cover for   is going to look like   ,sooooo think alb cov go look lik
127,1234554066069385216,2020-03-02 19:00:00,b'My heart belongs to these pics of @Harry_Styles being a passionate performer: https://t.co/Y1V0nCTj2o',my heart belongs to these pics of   being a passionate performer   ,heart belong pic pass perform
