id,created_at,text
1235369438335074307,2020-03-05 01:00:00,"b'Therapist: ""Describe your last relationship in 5 words."" \nMe: \n\nA new episode of @CatfishMTV starts right now on MT\xe2\x80\xa6 https://t.co/Pk2BYV1bFu'"
1235364342234824705,2020-03-05 00:39:45,b'It\xe2\x80\x99s the most dangerous Challenge ever... and this twist makes sure NO ONE is safe! \xf0\x9f\x92\xa5 \n\nDon\xe2\x80\x99t miss the\xe2\x80\xa6 https://t.co/nJg8nfxUpG'
1235361886020878336,2020-03-05 00:30:00,"b'Here to say: I miss + love @Maisie_Williams so much, AND SHE SLAYED PARIS FASHION WEEK. \xe2\x9d\xa4\xef\xb8\x8f https://t.co/Cor8S4RFhO'"
1235341556489555968,2020-03-04 23:09:13,"b'RT @ChallengeMTV: It\xe2\x80\x99s the most dangerous Challenge we\xe2\x80\x99ve ever had and this twist makes sure NO ONE is safe! \xf0\x9f\x92\xa5 Premiering Wednesday, April\xe2\x80\xa6'"
1235339236787642368,2020-03-04 23:00:00,"b""I'm so, so excited for @ddlovato to give us #ILoveMe. She's incredible. Send tweet. https://t.co/vm14p0lpaL"""
1235335584178196481,2020-03-04 22:45:29,b'@euryan01 BIIIIIIG fan of this song. Immediate add. Yes. \xf0\x9f\x94\xa5'
1235335327608377346,2020-03-04 22:44:28,"b""@bbkuwonus when I logged onto TW today I wasn't expecting to get TOTALLY SERVED!! OKAY CECE!!"""
1235334833389400069,2020-03-04 22:42:30,b'@Vchito__ the video?? INCREDIBLE.'
1235334786371268609,2020-03-04 22:42:19,b'@vandergizhii without a doubt \xf0\x9f\x91\x8f'
1235334741471170560,2020-03-04 22:42:08,b'@kissy_Styless ^^ greattttt choices! \xf0\x9f\x92\x95'
1235334673712197641,2020-03-04 22:41:52,b'@pmscontent AMYA YESSSSS. A personal favorite.'
1235334468656865281,2020-03-04 22:41:03,b'@EliezerPizzarr1 ohmygoshhh I forgot how much I LOVE THIS SONG. Yes this is 100% going on my weekend playlists. \xf0\x9f\x94\xa5'
1235334082923581440,2020-03-04 22:39:31,b'@ROSEYCAWN_XO a certified J A M \xf0\x9f\x92\x83\xf0\x9f\x94\xa5'
1235332202449248262,2020-03-04 22:32:03,b'@appIause this song is ALWAYSSS stuck in my head!!! (and I love it)'
1235330964571729926,2020-03-04 22:27:07,b'@MiallHoran9 ^^^ a guaranteed party-starter!!!'
1235330877837783046,2020-03-04 22:26:47,b'@styles_hayes A perfect addition to ANY playlist!!!! \xf0\x9f\x98\x8d'
1235330786292895753,2020-03-04 22:26:25,b'@dcsnewgods oooo a ~throwback~'
1235330621305696256,2020-03-04 22:25:46,b'@blindzabdiel YES Jelani YES \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f'
1235330568067395586,2020-03-04 22:25:33,b'@LOV3KUWONU ^^^ this 1000% is a definite'
1235324137792364544,2020-03-04 22:00:00,"b'.@NevSchulman and @TheRealKamie try to find out who Jaquan really is, but they hit a MAJOR road\xf0\x9d\x92\x83\xf0\x9d\x92\x8d\xf0\x9d\x92\x90\xf0\x9d\x92\x84\xf0\x9d\x92\x8c. \xf0\x9f\x98\xb0\n\nSee what h\xe2\x80\xa6 https://t.co/8pBljYGTgy'"
1235321792371339266,2020-03-04 21:50:41,b'What song is a must-add to your weekend playlists? \xf0\x9f\x94\xa5\xf0\x9f\x8e\x89'
1235310050635374593,2020-03-04 21:04:01,"b'RT @MTVNEWS: Megan @TheeStallion revealed that she and her label are at odds over her contract, and she alleges that her label tried to pro\xe2\x80\xa6'"
1235309037971005440,2020-03-04 21:00:00,"b""Who's most likely to spill a spoiler?? @JazSinclair and Lachlan Watson from @sabrinanetflix spilled the tea on thei\xe2\x80\xa6 https://t.co/MkisdLzujG"""
1235296925223657476,2020-03-04 20:11:52,"b'@JoeyKing I\xe2\x80\x99d nervous fart, most likely'"
1235296806319292417,2020-03-04 20:11:23,b'RT @JoeyKing: Fart and walk away'
1235292963175096322,2020-03-04 19:56:07,b'@adoreyouarreaga ^^ can confirm: me as well. \xf0\x9f\x92\x95'
1235292855914188801,2020-03-04 19:55:42,b'@lucyejdixon of course Lucy!!! you know how much I love to spread Tom Holland cheer!!!'
1235292780097921026,2020-03-04 19:55:24,b'@s_prevot will I frame these pics? \n\nyes'
1235292713500766210,2020-03-04 19:55:08,"b""@danavedmankina this one's for u, dana \xf0\x9f\x92\x96"""
1235292627827912712,2020-03-04 19:54:47,b'@BleedingHeart_A YOU \nARE \nSO \nVERY \nWELCOME'
1235292333559762946,2020-03-04 19:53:37,b'@pancakekissy tysm... just giving the people what they want. \xf0\x9f\x92\x9e'
1235292277121183744,2020-03-04 19:53:24,b'@claudeghanimeh A king!!!!!!'
1235292238969741312,2020-03-04 19:53:15,"b'@intohules YES, yes we do. \xf0\x9f\x98\x8c'"
1235292184565420037,2020-03-04 19:53:02,b'@juliaftcara I \xe2\x9d\xa4\xef\xb8\x8f U 2 BB!!!!!'
