1206127488683986944,1239584930054705153
1206127488683986944,730549758654177280
1206127488683986944,1242766783796264961
1206127488683986944,2848052259
1206127488683986944,342588872
1206127488683986944,1238288829682864129
1206127488683986944,1238491485307314177
1206127488683986944,1070406470469120001
1206127488683986944,1010606219218833409
1206127488683986944,1230063385099849729
1206127488683986944,1012562249234485248
1206127488683986944,1212839898324992000
1206127488683986944,631427021
1206127488683986944,1242733511754371073
1206127488683986944,1206144134471462912
1206127488683986944,484065325
1206127488683986944,34146256
1206127488683986944,37137510
1206127488683986944,40186573
1206127488683986944,177073831
1206127488683986944,307055238
1206127488683986944,66801888
1206127488683986944,355383777
1206127488683986944,1205014251200532481
1206127488683986944,1223649146160193537
1206127488683986944,1238210207458656257
1206127488683986944,2881024066
1206127488683986944,25242374
1206127488683986944,16750963
1206127488683986944,1237451479780376576
1206127488683986944,21052417
1206127488683986944,81942247
1206127488683986944,88834700
1206127488683986944,233280562
1206127488683986944,1024840868619071488
1206127488683986944,18248739
1206127488683986944,15472277
1240067612203266048,1232408897622888448
1240067612203266048,114494586
1240067612203266048,1700431218
1248381538732924929,1148258299315228672
1248381538732924929,1173629283580792833
1248381538732924929,2828185255
1129768634543423496,130516985
1129768634543423496,2434415144
1129768634543423496,1246773102614401025
1129768634543423496,1234468785861660672
1129768634543423496,1233119954607706118
1129768634543423496,1046021352547848192
1129768634543423496,747424872398229504
1129768634543423496,339894797
1129768634543423496,926154650100948994
1129768634543423496,1244738501507153927
1129768634543423496,1067572094651781120
1129768634543423496,839153025394573314
1129768634543423496,1072660898047774721
1129768634543423496,1230536900852768769
1129768634543423496,1131370686235254784
1129768634543423496,1044770819308695552
1129768634543423496,954319099387052032
1129768634543423496,1211002548817035265
1129768634543423496,178152295
1129768634543423496,92823245
1129768634543423496,107606598
1129768634543423496,759681469
1129768634543423496,844696290453807105
1129768634543423496,1195097177405693953
1129768634543423496,1172672434346057730
1129768634543423496,1034043188397449216
1129768634543423496,1094400677894328327
1129768634543423496,1057822590339858434
1129768634543423496,1215773721304162310
1129768634543423496,2587616401
1129768634543423496,1108340966145081346
1129768634543423496,1163588707745705990
1129768634543423496,1177307025363132424
1129768634543423496,1106173279449042944
1129768634543423496,1238150386579537921
1129768634543423496,889639703934369794
1129768634543423496,1124457987177951232
1129768634543423496,1241085987184312321
1129768634543423496,1215741282691272704
1129768634543423496,170101506
1129768634543423496,832767996506431488
1129768634543423496,1053277064713945088
1129768634543423496,88535276
1129768634543423496,1052165064176885761
1129768634543423496,1114021025300328449
1129768634543423496,1344714162
1129768634543423496,113168971
1129768634543423496,701813278025113604
1129768634543423496,1082706172329762816
1129768634543423496,1103142736927080448
1129768634543423496,206425598
1129768634543423496,1052420488427913216
1129768634543423496,1095356045881417728
1129768634543423496,1089535657
1129768634543423496,92768867
1129768634543423496,45037658
1129768634543423496,454061147
1129768634543423496,940224450238312449
1129768634543423496,189367139
1129768634543423496,2923027215
1129768634543423496,1170313681
1129768634543423496,1050904774340747265
1129768634543423496,1114170932732493825
1129768634543423496,1037825959733485568
1129768634543423496,1049081887262744577
1129768634543423496,2380509878
1129768634543423496,1097551790466387969
1129768634543423496,829026806720319490
1129768634543423496,1038141805873770496
1129768634543423496,442790645
1129768634543423496,1176508864793141250
1129768634543423496,177756468
1129768634543423496,242283920
1129768634543423496,1230313283602780161
1129768634543423496,1038215799977267200
1129768634543423496,313524424
1129768634543423496,181693731
1129768634543423496,1979148698
1129768634543423496,153893046
1129768634543423496,1190055995348787201
1129768634543423496,305637411
1129768634543423496,1229371057724887048
1129768634543423496,1224837608292913152
1129768634543423496,1231219028234031112
1129768634543423496,159985108
1129768634543423496,612004919
1129768634543423496,1240482377056518145
1129768634543423496,971168443
1129768634543423496,63222166
1129768634543423496,801182431755825152
1129768634543423496,852223483597729792
1129768634543423496,2365119508
1129768634543423496,3299845708
1129768634543423496,908390952129241090
1129768634543423496,1212014314506244096
1129768634543423496,982430378488225793
1129768634543423496,27156531
1129768634543423496,1198251922819563525
1129768634543423496,1054377134964330497
1129768634543423496,2290464655
1129768634543423496,4594051817
1129768634543423496,1120506201748443136
1129768634543423496,351340753
1129768634543423496,81469702
1129768634543423496,1147916450507739140
1129768634543423496,1242430999063072769
1129768634543423496,1199447834430447616
1129768634543423496,1688817806
1129768634543423496,1236000806136156160
1129768634543423496,29585507
1129768634543423496,846723161924231170
1129768634543423496,1080808494234779653
1129768634543423496,825735164596731904
1129768634543423496,1231317728448962561
1129768634543423496,1221537072776916996
1129768634543423496,470253573
1129768634543423496,1239372211770863616
1129768634543423496,281640198
1129768634543423496,1118321594986893312
1129768634543423496,1113955185825652736
1129768634543423496,902922606701096961
1129768634543423496,1087347502024720395
1129768634543423496,1204109073358245888
1129768634543423496,1088222447805984768
1129768634543423496,869662809075929088
1129768634543423496,751103128389480448
1129768634543423496,1233842431365459968
1129768634543423496,1184882299629907968
1129768634543423496,2922006825
1129768634543423496,3319399004
1129768634543423496,1163439706698334209
1129768634543423496,1232813506405244930
1129768634543423496,1067804710659387393
1129768634543423496,1192372858363744256
1129768634543423496,1091356800597790725
1129768634543423496,1199143676343128067
1129768634543423496,1149298504914939905
1129768634543423496,1036369267682365441
1129768634543423496,1103614599012720641
1129768634543423496,997180202651410432
1129768634543423496,310543084
1129768634543423496,2803752921
1129768634543423496,978319735677997057
1129768634543423496,27660599
1129768634543423496,1045192364908851206
1129768634543423496,1235187842588053510
1129768634543423496,268283885
1129768634543423496,1170369951661744129
1129768634543423496,1132334328837541890
1129768634543423496,1230957877298388992
1129768634543423496,439398243
1129768634543423496,1174514223508054022
1129768634543423496,224225232
1129768634543423496,1639317996
1129768634543423496,4179257193
1129768634543423496,1134928299958968320
1129768634543423496,3123152753
1129768634543423496,123083763
1129768634543423496,1123416722017533952
1129768634543423496,1040775598958882816
1129768634543423496,115716741
1129768634543423496,1167996397859348480
1129768634543423496,1166153157266857987
1129768634543423496,1233709487879577602
1129768634543423496,368572406
1129768634543423496,892815967272804353
1129768634543423496,1143851580082593792
1129768634543423496,1152292083052548098
1129768634543423496,1132709619661529088
1129768634543423496,1233862379647258625
1129768634543423496,991380321131270144
1129768634543423496,1054777764551757825
1129768634543423496,1110570499577466880
1129768634543423496,2947208416
1129768634543423496,3805607243
1129768634543423496,104908811
1129768634543423496,1058080265745117186
1129768634543423496,2768077006
1129768634543423496,1212941591301652481
1129768634543423496,76257364
1129768634543423496,1143888561827188738
1129768634543423496,196124725
1129768634543423496,66542093
1129768634543423496,990791172703555586
1129768634543423496,1615126422
1129768634543423496,883025352452341760
1129768634543423496,109638252
1129768634543423496,167469591
1129768634543423496,1198399541487292417
1129768634543423496,1088148487148093447
1129768634543423496,86342021
1129768634543423496,1216491506779021312
1129768634543423496,1139334192733536256
1129768634543423496,1125932274
1129768634543423496,67388230
1129768634543423496,419079373
1129768634543423496,801810428959608832
1129768634543423496,1042236615706468352
1129768634543423496,1150173865030668293
1129768634543423496,1233953406659825664
1129768634543423496,1046175589
1129768634543423496,171459759
1129768634543423496,1223582431648866305
1129768634543423496,1046026498594021377
1129768634543423496,1114485551477010432
1129768634543423496,76144530
1129768634543423496,1091464117121097728
1129768634543423496,1152962482115399680
1129768634543423496,981923840585621504
1129768634543423496,1068102850092429312
1129768634543423496,309830514
1129768634543423496,707553691105169408
1129768634543423496,1104811203971424258
1129768634543423496,1037152208754823168
1129768634543423496,1031948552010977280
1129768634543423496,1073715549450969089
1129768634543423496,1085970411806969856
1129768634543423496,1146580958042304513
1129768634543423496,250260375
1129768634543423496,1094011860473602049
1129768634543423496,1179709005016571905
1129768634543423496,1225005666777141248
1129768634543423496,1230905521298911234
1129768634543423496,1225213140058722304
1129768634543423496,705922998017126400
1129768634543423496,1216483170
1129768634543423496,1227707199646052354
1129768634543423496,1204392535742959616
1129768634543423496,822547112525234180
1129768634543423496,978963121065820160
1129768634543423496,1162805521780486144
1129768634543423496,329055569
1129768634543423496,1023542830151749633
1129768634543423496,776178491184275456
1129768634543423496,1100189967333117952
1129768634543423496,1179623289955770368
1129768634543423496,1190771303898394624
1129768634543423496,1035323944411295744
1129768634543423496,1220135898890809345
1129768634543423496,1918572462
1129768634543423496,1229205013970530304
1129768634543423496,1108853951175290880
1129768634543423496,1084497703613198336
1129768634543423496,372344970
1129768634543423496,1097660609343180800
1129768634543423496,1088433742136467456
1129768634543423496,96039739
1129768634543423496,2681578498
1129768634543423496,4288241663
1129768634543423496,1055157554844745737
1129768634543423496,1158686484586803200
1129768634543423496,1105921895160004608
1129768634543423496,1007274150858317826
1129768634543423496,244442494
1129768634543423496,1114140029172031490
1129768634543423496,1191073369225080832
1129768634543423496,3007154204
1129768634543423496,2299764373
1129768634543423496,1228469352430739461
1129768634543423496,1195173790902304769
1129768634543423496,1121920573716692993
1129768634543423496,1102192128
1129768634543423496,1162818276965199875
1129768634543423496,736591048470888448
1129768634543423496,1082004380591812609
1129768634543423496,1181912722662985729
1129768634543423496,838512839103037440
1129768634543423496,1182486168962768896
1129768634543423496,1103084307533451264
1129768634543423496,1130560771426004992
1129768634543423496,1118221291805388802
1129768634543423496,83125338
1129768634543423496,889976350638997505
1129768634543423496,1177736058903126017
1129768634543423496,1124094147160363017
1129768634543423496,1182640313099280384
1129768634543423496,1103747604867883008
1129768634543423496,1077939240275771394
1129768634543423496,1064633317482471424
1129768634543423496,71335161
1129768634543423496,1056604002421534720
1129768634543423496,1018000788105367552
1129768634543423496,329891399
1129768634543423496,178843389
1129768634543423496,60724620
1129768634543423496,1103418538377822208
1129768634543423496,1219937534601564160
1129768634543423496,938249858397409280
1129768634543423496,1080020777901191168
1129768634543423496,1187827181176741888
1129768634543423496,1165048938744963073
1129768634543423496,1174249465806557184
1129768634543423496,54032640
1129768634543423496,1076049933571100672
1129768634543423496,974847055280705539
1129768634543423496,1147550313831981056
1129768634543423496,60288356
1129768634543423496,1187862620092678144
1129768634543423496,1093578824204386304
1129768634543423496,1189683408059949056
1129768634543423496,598392664
1129768634543423496,2190592990
1129768634543423496,1046448684702027777
1129768634543423496,263965695
1129768634543423496,1080662721895583744
1129768634543423496,126213384
1129768634543423496,973770351372132358
1129768634543423496,261841448
1129768634543423496,159655642
1129768634543423496,191280353
1129768634543423496,340013512
1129768634543423496,1183346432960552963
1129768634543423496,1225778296765517824
1129768634543423496,1152538717971787776
1129768634543423496,1220068748280901634
1129768634543423496,1207320478840446977
1129768634543423496,770601530869284864
1129768634543423496,1220807611496443904
1129768634543423496,2902317514
1129768634543423496,210685106
1129768634543423496,864982675794399232
1129768634543423496,119626505
1129768634543423496,3397001627
1129768634543423496,350453306
1129768634543423496,1201869779029708800
1129768634543423496,1094270387465129984
1129768634543423496,1224424659652960259
1129768634543423496,1063116528734912517
1129768634543423496,1213827759274745856
1129768634543423496,1211025747801804800
1129768634543423496,1109504619380727808
1129768634543423496,997174904624762880
1129768634543423496,1118705230248595456
1129768634543423496,1201512881113698304
1129768634543423496,1068164908724961280
1129768634543423496,1117608990823858178
1129768634543423496,819151326353457152
