,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
1310,1310,790260734542303232,look came support snl doll excited thank,look support snl doll thank
1311,1311,790197897837088768,mine best time ever erase smile,mine time
1312,1312,790197227406917633,thank tom ure best thanm killer purple outfit love,thank ure thanm killer purple outfit love
1313,1313,790191411979223040,sweet sang heart swear could feel world tv,sweet heart swear world tv
1314,1314,790185365906808833,sang every word live thank much blast first one,sang word thank blast
1315,1315,790104344041512960,moment gaga performs saturday night live co rvvc lw,moment gaga performs night co rvvc lw
1316,1316,790033855969390592,love monsters fans much wait sing beautiful country,love monsters fans country
1317,1317,790033271367274496,live ladies gentleman crew saturday night go,ladies crew saturday night
1318,1318,789930821746647040,go commercial,
1319,1319,789915317329862656,get ready tonight host tom hanks listen,tonight host hanks
1320,1320,789874784804876288,rt grab rock weekend long download album https,rt grab rock weekend album https
1321,1321,789860779910688768,gaga invited fans dad nyc restaurant co uhll viu,gaga fans restaurant co viu
1322,1322,789856033472712704,go,
1323,1323,789727586880516096,special,
1324,1324,789725339970854914,wow,wow
1325,1325,789722438053560321,best time today signin fans dad restaurant got famil,time today fans restaurant
1326,1326,789721024476672001,awesome sentence ever,sentence
1327,1327,789719571980746752,really important tell someone close feel way alone ways help anxiety,tell someone way ways anxiety
1328,1328,789649736152350720,rt today snag new album amazon music,rt today album amazon music
1329,1329,789639630094204928,thank tyler week truly release week feel community healing amp spreading world love,thank tyler week week community amp world love
1330,1330,789638182417596416,flo love wisdom amp undeniable power voice gave much strength genius woman,love wisdom power voice strength genius woman
1331,1331,789637768238497792,rt congratulations joanne co nqv cfioko,rt congratulations nqv cfioko
1332,1332,789636957651476480,gp going gaga joanne co hnvjj gyzp,gp joanne co hnvjj gyzp
1333,1333,789621304748015616,rt returns first lp years honor creative spirit late aunt get http,rt returns years spirit aunt get http
1334,1334,789610593988640768,rt espn debuting superstar starting today part espn tune tonight,rt espn superstar today part tune tonight
1336,1336,789573274275643392,surprise nyc monsters meet dad restaurant asap behind bar selling amp signing,surprise nyc monsters restaurant asap bar selling amp signing
1337,1337,789572481090744321,obsessed stickers thank twitter,stickers twitter
1338,1338,789564585409994756,oh cute,cute
1339,1339,789547688949903360,rt diamonds total certifications new album featuring,rt diamonds certifications album featuring
