,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
1550,1550,1110614323922112512,hi harish learn reset password help center kn,hi harish learn reset password help center
1551,1551,1110614194439770118,hi learn report experiencing facebook page kn,hi report page kn
1552,1552,1110614066685464576,hi preston please secure facebook account kn,preston please secure facebook account kn
1553,1553,1110613564715425793,thanks sharing heather kn,thanks heather kn
1554,1554,1110613435434323968,thanks asking charlene learn schedule away times page help cen,thanks charlene learn schedule help
1555,1555,1110613236142014464,hi mickey first try updating latest version app still loading pr,hi mickey version app pr
1556,1556,1110613104394715139,thanks reaching learn report account pretending grandmot,thanks report account grandmot
1557,1557,1110612097187102725,hi megan think account hacked please visit page secure kn,hi account visit page secure kn
1558,1558,1110611993914941440,hi alisha reports people facebook help us identify fix problems something,hi alisha reports people problems something
1559,1559,1110611797080457217,sorry hear situation sunil someone threatening share things want,situation someone share things
1560,1560,1110321152004489216,rt facebook helps people hiv shed stigma shame,rt facebook people stigma shame
1561,1561,1109170647975059462,hi malicious software harmful application designed gain access online accounts,software application gain access online accounts
1562,1562,1109170500142620674,thanks reaching dani learn edit publish drafts page page,thanks dani learn edit drafts page page
1563,1563,1109169478015897602,hi layken first recommend updating latest version app using different browse,hi version app browse
1564,1564,1109169296251469825,hi lorraine unable reset password access mobile number emai,lorraine reset password access number emai
1565,1565,1109168817714925568,hi aashiq please reach facebook business page experiencing pa,hi please facebook business page pa
1566,1566,1108844812856426497,sorry loss kevin fill form request removal mother fa,loss kevin form request removal mother fa
1567,1567,1108844149938241537,hi reports people facebook help us identify fix problems something,hi reports people problems something
1568,1568,1108843578988609537,hi lindsay please reach facebook business page regarding experiencing yo,hi facebook business page yo
1569,1569,1108843262268313605,thanks reaching friend learn get back account,thanks friend learn account
1570,1570,1108843121033515031,hi believe facebook account hacked please visit following page jo,hi facebook account visit page jo
1571,1571,1108842708037177347,hi amie please friend secure account visiting page jo,hi please friend secure account page jo
