,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
2626,2626,1221625082478546950,gave us touching performance party,performance party
2627,2627,1221624693914054656,took breath away hit split,breath split
2628,2628,1221621467978379264,heart overwhelmed love dad,heart dad
2629,2629,1221621006181326850,wanted powerful performance got,performance
2630,2630,1221619909479870465,tonight kobe,tonight kobe
2631,2631,1221618199743082496,tears serenaded dad first man,tears dad man
2632,2632,1221617650641575937,precious backstage,backstage
2633,2633,1221615425978617856,period serving looks taking names carpet,period looks names carpet
2634,2634,1221614002981216256,took home best country duo group song speechless,home country duo group song speechless
2635,2635,1221612841138032641,moment found gave chills,moment chills
2636,2636,1221611938792267778,summed feel performance,feel performance
2637,2637,1221611489494171651,conquered carpet taking home,carpet home
2638,2638,1221610795303305218,happiness watching sophie turner danielle jonas watching,happiness turner danielle jonas
2639,2639,1221607713664372736,tore stage performance new songs five minutes man got,stage performance songs minutes man
2640,2640,1221607199111294976,congrats taking home best pop solo performance,congrats home pop solo performance
2641,2641,1221606557445697536,family affair,family affair
2642,2642,1221605521402335232,brought spirit kobe bryant gianna tonight,spirit kobe gianna tonight
2643,2643,1221605038835011587,good people nothing bad guys win,people nothing guys
2644,2644,1221602773604732929,rt literally standing heartbroken house kobe bryant built alicia keys staples center,rt house kobe bryant keys staples center
2645,2645,1221600690692329473,period opening incredible performance,period performance
2646,2646,1221598272785145856,sibling goals,goals
2647,2647,1221597254529753094,arrived,
2648,2648,1221596519175983104,arrived dad,dad
2649,2649,1221594643898490881,fans believe wearing purple ribbons honor kobe bryant,fans purple ribbons kobe bryant
2650,2650,1221593331836379136,arrived,
2651,2651,1221590398717628427,made debut,debut
2652,2652,1221589155974713345,owned carpet,carpet
2653,2653,1221587604702990337,taking carpet,carpet
2654,2654,1221585240373780480,arrived,
2655,2655,1221563350951383042,communities mourning following tragic passing kobe bryant year old daughter gianna maria,communities kobe year daughter gianna maria
2656,2656,1221526799189868546,kobe bryant reportedly passed away hearts go friends family,kobe bryant hearts friends family
2657,2657,1221508102735839232,rumors true,rumors
2658,2658,1221493004378279937,best new artist year celebrate looking back,artist year celebrate
2659,2659,1221477902132355073,yes hi get friendship like,yes friendship
2660,2660,1221462803384557568,stars make family affair toni,stars family affair toni
2661,2661,1221447702585794564,favorite results,results
2662,2662,1221432602722062337,tonight live streaming hottest nominee moments get spirit,streaming nominee moments spirit
2663,2663,1221251408906747904,get enough music taste,music taste
2664,2664,1221236308976246786,sneak peek epic performance miss take stage tomorrow night,sneak epic performance miss stage tomorrow night
2665,2665,1221221209565564929,coolest collabs,coolest collabs
2666,2666,1221206111522578432,tomorrow looking back stars dazzled carpet years ago,tomorrow stars carpet years
2667,2667,1221191010564431882,saw wear bold red lip wear bold red lip,saw wear lip wear lip
2668,2668,1221175911032279041,pick pillow,pick pillow
2669,2669,1221160813152567296,video tug heartstrings,video tug heartstrings
2670,2670,1221145712420782080,guess performer turned sim,guess performer
2671,2671,1221130615791075328,red hair art,hair art
2672,2672,1221115513947987970,would feel finally kissing longtime crush week episode,crush week episode
2673,2673,1221100414059155456,best new artist always crazy story think take home year,artist story home year
2675,2675,1221085316221734913,level energy weekend,level energy weekend
2676,2676,1221070215733239809,icymi held breath entirety video,breath entirety video
2677,2677,1220873921693732873,celebs needed extra hand carrying,celebs hand
2678,2678,1220858823730237441,miss stunna girl take stage next live concert tix,miss stunna girl stage concert tix
2679,2679,1220843723942064129,friday night look like vid want,night look vid
2680,2680,1220828624342765569,feel excitement ready set performance sunday,performance sunday
2681,2681,1220817359478247424,agree,agree
2682,2682,1220817264171192322,ugh yes halsey killing boys itttttttt,yes boys itttttttt
2683,2683,1220817128829440000,excellent choices,choices
