,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
72,72,1195024703557193728,grab one awesome lego advent calendars sold co rw ioskq,grab awesome lego advent calendars rw ioskq
73,73,1194357995913781250,save super sweet styles baby nordstrom fall sale co xepttlr,styles fall sale co xepttlr
74,74,1194300463660879873,finally launched today got details,today details
75,75,1194040073412599808,unique unicorn themed gifts made big little dreamers still believe magic,gifts dreamers magic
76,76,1192963401196007424,get little cutie holiday spirit fun festive pieces co bbwvcqj xo,holiday spirit fun pieces bbwvcqj xo
77,77,1192908542904274944,november columbia launching super chill collection frozen gear whole family,super chill collection family
78,78,1192281925781803008,coolest gifts give teen tween christmas,gifts tween christmas
79,79,1192192022968446976,shopping stem toys check smart picks co eiycznl ye,stem picks ye
80,80,1192124988549193728,paw patrol fans going love new toys beloved show paw patrol roll,paw patrol fans toys show paw patrol roll
81,81,1191813711457116161,rounded coolest looks amp newly launched frozen collection kids want chill,collection kids chill
82,82,1191812910768644107,check roundup new dollhouses cutest curb appeal clean house comes,dollhouses curb appeal house
83,83,1190395933370015745,check roundup super fun fisher price teaching toys playsets designed encourage hours entertai,check roundup super fun price playsets encourage hours
84,84,1190395151874744321,check roundup spellbinding harry potter themed gifts give favorite potterhead holi,check roundup harry potter gifts potterhead holi
85,85,1190047903588343808,great holiday gifts whole family enjoy,holiday gifts family enjoy
86,86,1189296201834860544,psst hunt christmas stockings best ones co cljauev,psst hunt christmas stockings ones cljauev
87,87,1189295673440702464,christmas crafts activities kids,christmas crafts activities kids
88,88,1189248736767234050,check roundup top picks little baby bum latest launch guaranteed engage entertain,roundup top baby bum launch engage entertain
89,89,1188931878507687942,kind obsessed entire line clothes,kind line clothes
90,90,1187849045311664128,take advantage super savings toys electronics like early access sale,advantage savings electronics access sale
91,91,1187819430828564480,best products pack baby delivery,products baby delivery
92,92,1187754640017936384,playing holiday host year stock awesome products make easier co efzg,holiday year stock awesome products co efzg
93,93,1187139039360667651,flying owls cuddly cuties made snuggling playing hot new robotic toys sure,cuties toys
94,94,1186652725158825985,awesome period products make puberty little less scary teens tweens co kucxq rlr,period products teens tweens kucxq
95,95,1186649443816357889,still time order awesome halloween costumes amazon prime rescue,time order halloween costumes rescue
96,96,1186099713705164800,know mom really wants christmas year check great products co wsicq qthw,mom year check products wsicq qthw
