,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
1584,1584,935508705180864512,time shop one pins collaboration,time shop collaboration
1585,1585,935256392105160710,looking hottest deals star wars memorabilia star wars item sold every sec,deals star wars star wars sec
1586,1586,935202836685770752,take advantage cyber deal gone save citizen navihawk utc eco drive men watch,advantage cyber deal citizen drive men
1587,1587,935189905084440576,new balance men plus free shipping,balance men shipping
1588,1588,935131181145837568,cyber monday deals snag new laptops headphones winter boots backpacks right,cyber deals laptops headphones boots backpacks
1589,1589,934874481402753026,millions gifts find gift gets via,millions gifts
1590,1590,934829208639074304,merch merch merch always something new buy,merch merch merch something buy
1591,1591,934587561439358977,one itunes gift cards selling every seconds yesterday,gift cards seconds yesterday
1592,1592,934549226851364864,thank stopping holiday airstream yesterday ny still open,thank holiday airstream yesterday
1593,1593,934537359932215296,ebay helped small businesses thrive years array items small biz,ebay businesses years items biz
1594,1594,934471880391655425,rt throughout year working small businesses like ciara brown,rt year businesses ciara brown
1595,1595,934470352973033478,hi nyc stop holiday airstream greeley square chance win prizes get gifting,hi holiday airstream greeley square chance win
1596,1596,934421503537504257,tired waiting lines find great deal perfect holiday gift take hands free approach,lines deal holiday hands approach
1597,1597,934126332052688896,hey stop greeley square check ebay airstream today tomorrow learn,hey greeley square check ebay airstream today tomorrow learn
1598,1598,934047091231526912,today exclusive black friday deals featuring google home mini ebay gift car,today deals google home mini ebay gift car
1599,1599,933772235906707458,first stop nyc greeley square visit ebay airstream tomorrow friday holida,nyc greeley visit ebay airstream tomorrow friday holida
1600,1600,933719335188815872,deal miss score xbox one lowest price available limited quantities,deal price quantities
1601,1601,933713003995942913,greeley square et hope see,greeley square hope see
1602,1602,933711915536277505,thanksgiving thankful colorful fall leaves hot apple cider strong community buyers,fall apple cider community buyers
1603,1603,933427113738342400,stylish frames unbeatable price classic ray ban shades starting,frames price ray ban shades
1604,1604,933399016854999041,save extra scorching black friday deals hurry ends tonight pm pt eb,deals ends pm pt eb
1605,1605,933184796322275328,ebay holiday airstream rolling five cities season sought,holiday cities season
1606,1606,933093525335433216,rt svp americas sat discuss using holiday insights create conven,rt svp americas discuss insights conven
1607,1607,933092470568640513,deal want miss gopro hero black bonus gc amp gb microsd card,deal gopro hero bonus gc amp gb card
1608,1608,933062642196975617,ebay holiday airstream rolling rolling five cities season,holiday cities season
1609,1609,933018978510917634,thought scored sweet holiday deals get best deals price match guarantee,deals deals price match guarantee
1610,1610,933013253302734850,rt world market sellers guys built million year business co qmqvikuzcb,world market sellers year business co qmqvikuzcb
1611,1611,932743908982788096,week ended november one fingerling bought every minute shop,week fingerling minute shop
1612,1612,932726368797786113,rt blog vp amp seller experience looks back commitment sellers,rt blog vp seller experience sellers
1613,1613,932689625478414338,rt ebay leans ai help find right gift holiday season,rt ebay help gift holiday season
1614,1614,932659451496095745,rt ebay black friday cyber monday deals iphone tons tech deals,rt friday deals tons deals
1615,1615,932624716858261504,think getting best holiday deals get best deals price match guarantee,holiday deals deals price match guarantee
1616,1616,931967782585077761,fashion math pea coat ways wear,fashion math pea coat ways
1617,1617,931643177274101761,whether perfecting mom pie recipe playing right party music got covered,mom pie party music
1618,1618,931602118590337024,ebay community searching seven hottest toys according searches,community toys searches
1619,1619,931552700000559104,year shop like everybody else shop ebay interest find gift actually gets,year shop everybody interest gift
1620,1620,931273209403539459,survey says prioritize finding holiday gifts loved ones colleagues,survey gifts ones colleagues
1621,1621,931214670026883072,partnered bring insider tips items flying shelves year,insider tips items shelves year
1622,1622,931167673127489536,need holiday decor inspo friends give us scoop latest holiday tablescape trends,need holiday friends holiday tablescape trends
1623,1623,930967170904928256,last call bid exclusive drops proceeds benefit northern ca wildfire relief,call drops proceeds relief
1624,1624,930835343552778241,early holiday shopper wait deals,holiday wait deals
1625,1625,930525857365536773,get started holiday shopping coupon restrictions appl,get shopping coupon restrictions
1626,1626,930508186955669504,rt help build homes wounded veterans veterans day celebrity auction check https,rt help homes veterans veterans day celebrity auction check https
1627,1627,930472943221727237,favorite toys making major comeback shop ebay,toys comeback shop ebay
1628,1628,930120661678223360,starting today matching deals retailers right wait black friday,today deals retailers friday
1629,1629,929778336561184768,year shop like everybody else shop ebay best prices guaranteed,year shop everybody prices
1630,1630,929423531221372928,look back journey restoring mustang fastback thanks joining us road,journey fastback thanks road
1631,1631,929141155215712256,rt laurie wong took nonprofit online charity expanded market amp increased,rt laurie charity market amp
1632,1632,929076272680112129,customized hermes black toile herbag mm authenticity verified via new authenticate program,hermes herbag mm authenticity program
1633,1633,929015800546988034,year shop like everybody else shop ebay best deals best brands,year shop everybody deals brands
1634,1634,928713951931707393,unique bottle cap shaped coin one kind collectible available ebay,bottle cap kind ebay
1635,1635,928641871907209217,definitely last minute buy shop dji mavic pro drone save today,minute buy shop dji drone save today
1636,1636,928351443605581824,get hot purchase new phone ebay save accessories,purchase phone ebay save accessories
1637,1637,928318541631143937,wait last minute catch diamondback overdrive bike right,wait catch diamondback bike right
1638,1638,928303144399982593,treat holiday season deals shop,treat holiday season deals
1639,1639,928303003882409984,check great deals holiday shopping,check deals
1640,1640,928302532237111296,ideas adidas superstars link,ideas superstars
1641,1641,928302388858978304,keep pjs shop comfort home year,pjs shop comfort home year
1642,1642,928302214879350786,gift could get something love ebay shop,gift something ebay shop
1643,1643,928301907692662784,avoid trip year visit ebay got need holida,avoid trip year visit ebay
1644,1644,928301757373014016,think like north face jacket year think,face jacket year
1645,1645,928301174440316929,right last year wrong amazing deals holiday gifting sh,year deals sh
1646,1646,928300985612754944,solution holiday shopping needs year shop,solution holiday shopping needs year shop
1647,1647,928300817807020033,happens best us try us holiday season,happens season
1648,1648,928300647870554112,make mistake twice shop gifts mom like samsonit,mistake twice shop mom samsonit
1649,1649,928300431104765952,diamondback overdrive bikes year,bikes year
1650,1650,928300264951635968,worry got covered holiday season shop great deals,worry holiday season shop deals
1651,1651,928300260027375617,rt explore innovation collaboration amp unique experiences make working special takes,rt innovation collaboration experiences
1652,1652,928300114149560320,help year check deals holiday shoppi,help year check deals
1653,1653,928299972344328192,wants deal crowded mall check deals instead,deal deals
