,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
2715,2715,1048250878115770368,sorry experienced right credible threat taken,sorry threat
2716,2716,1047893256241987585,bold dream big last week grace hopper conference hear women tech celebrate,dream week grace hopper conference women celebrate
2717,2717,1047883482368757760,thanks reaching andres please fill form receive support regarding donati,thanks andres form support donati
2718,2718,1047883318203731968,hi lily please visit link secure account kn,hi visit link secure account kn
2719,2719,1047883171075960833,hi please reach facebook business page connecting facebook pages,please facebook business page facebook pages
2720,2720,1047883027915964416,hi abhirup learn temporarily deactivate facebook account kn,hi abhirup facebook account kn
2721,2721,1047882845979652096,hi darren find believe friend account hacked help,hi darren friend account help
2722,2722,1047881350680862721,hi dara learn report experiencing facebook android app kn,hi dara report app kn
2723,2723,1047588004662050820,thanks us kn,thanks
2724,2724,1047587833463144452,hi quintan learn manage roles facebook page kn,hi quintan learn manage roles page kn
2725,2725,1047587660678742019,thanks sharing adelle please find report experiencing facebook,thanks please report facebook
2726,2726,1047587543364132865,hi rohit please refer help center learn stay safe facebook,hi rohit please help center facebook
2727,2727,1047587349725687808,hi reports people facebook help us identify fix problems something working,hi reports people problems something
2728,2728,1047587173732679690,thanks sharing glad able join kn,thanks glad join kn
2729,2729,1047587000549867529,hi kandi find report occurring facebook notifications help cente,hi kandi report notifications
2730,2730,1047586823252398080,hi kundai please reach facebook business page regarding experiencing,hi kundai facebook business page
2731,2731,1047586662472187908,hi qasir learn next steps take reset password,hi qasir steps reset password
2732,2732,1047586091178622977,hi ani first recommend using different web browser news feed still loading correctl,hi ani web news feed correctl
2733,2733,1047585985893203981,hi beatrice believe account hacked help secure find,hi beatrice account help secure
2734,2734,1047585829386899456,thanks reaching valiant please learn report experiencing try po,thanks please report po
2735,2735,1047585084348530709,hi charles first recommend updating latest version app messenger app st,hi charles version app messenger app st
2736,2736,1047584967763607553,hi find report encountering try view reacted pos,report view pos
2737,2737,1047572116462170112,thoughts everyone affected earthquake tsunami indonesia help relief efforts fa,thoughts everyone earthquake tsunami indonesia help relief efforts fa
2738,2738,1047548642544955393,rt smith join jada pinkett red table talk new episodes facebook watch show,rt smith join jada pinkett talk episodes watch show
2739,2739,1047253784248778752,sharing details last week security issue developers using facebook login,details week security issue developers facebook login
2740,2740,1047230956585639936,hi tara really sorry experienced post violates community standar,hi tara post violates community standar
2741,2741,1047186495864557569,welcome charlotte thank sharing kn,charlotte thank kn
2742,2742,1047186384421879808,thanks reaching david please learn report experiencing ads manager,thanks please report ads manager
2743,2743,1047186276154322945,hi facebook business page regarding page admins kn,facebook business page page admins
2744,2744,1047185997451186183,hi catie first recommend updating latest version mobile app using different web brow,hi catie version mobile web brow
2745,2745,1047185549499490304,hi sudhamoy access email phone number account things,hi access email phone number account things
2746,2746,1047185387347689472,hi abhishek find report account pretending kn,hi abhishek report account kn
2747,2747,1047185288420896768,hi sister learn next steps take trouble logging beca,hi sister steps trouble beca
2748,2748,1047185096103608322,hi savion learn report experiencing try check notifications th,hi savion report check notifications
2749,2749,1047184937043079168,sorry hear situation jeff please allow team time review request kn,situation jeff please team time review request kn
2750,2750,1047184587435204614,hi pankaj share feedback regarding people may know feature form kn,hi pankaj share people feature form kn
2751,2751,1047183089791918080,hi carter first recommend updating latest version app facebook app still,hi carter version app facebook app
2752,2752,1047182989019570176,hi simon please facebook business page regarding ad account kn,hi please facebook business page ad account kn
2753,2753,1047182888553394177,hi prashant please friend secure account following link kn,hi please friend secure account link kn
2754,2754,1047180171894296576,hi reports people facebook help us identify fix problems something working,hi reports people problems something
2755,2755,1047180024330293249,thanks reaching jake learn report experiencing messenger app,thanks jake report app
2756,2756,1047179895665778688,hi pete please reach facebook business page regarding page request kn,hi please facebook business page page request kn
2757,2757,1047177061712842752,starting today report bullying harassment fb behalf someone else hide delete multiple comme,today report fb behalf someone multiple
2758,2758,1046864218039955458,thanks sharing jean paul learn report experiencing facebook andr,thanks jean paul report facebook andr
2759,2759,1046863809791635456,welcome angela happy hear kn,angela hear kn
2760,2760,1046863478890356737,hi tabby please report unauthorized charge account form kn,hi tabby report charge account form kn
2761,2761,1046863265685495809,glad could help kimburly kn,glad
2762,2762,1046862760796147716,hi kyra trouble logging facebook account things try,hi kyra trouble facebook account things
2763,2763,1046862138319482880,hi mariana reach facebook business page regarding ad account kn,hi mariana facebook business page ad account kn
2764,2764,1046862000633106432,hi huda first recommend updating latest version messenger app still unable,hi huda version messenger app
2765,2765,1046861837923471366,excited team asher kn,team
2766,2766,1046860814593024000,thanks sharing leanne reports people facebook help us identify fix problems,thanks reports people problems
2767,2767,1046860609453735938,hi learn turn facebook app notification sounds help center kn,hi learn notification help center
2768,2768,1046860290158223360,hi golu please secure account following link kn,hi golu please secure account link kn
2769,2769,1046852270552375296,working regulators including irish data protection commission share preliminary data friday,regulators data protection commission share data friday
2770,2770,1046816042037592064,rt please welcome adam mosseri new leader instagram team,rt please adam leader instagram team
2771,2771,1046484764692107264,cooperating fully amp share info soon,share
2772,2772,1046174971343433728,created technical glitch hours caused fa,glitch hours fa
2773,2773,1046174928926437376,know aware wanted respond part,know respond part
2774,2774,1046171608165961729,reset password find account think may hacked,reset password account think
2775,2775,1046171606047834112,sorry trouble logging back facebook yesterday security issue official,sorry trouble facebook yesterday security issue official
2776,2776,1045872865906577409,hi brian invalidated data access third party apps affected individuals signed,hi brian data access party apps individuals
2777,2777,1045831261678264320,sharing technical details security issue announced morning,details security issue morning
2778,2778,1045800618453983232,hi kate automated systems incorrectly marked two articles spam issue resolved,hi kate systems articles issue
2779,2779,1045799293045506048,following issue resolved articles shared,issue articles
2780,2780,1045796897506516992,following people able share articles sorry inconvenience,people share articles inconvenience
2781,2781,1045796732833918976,following people able share articles sorry inconvenience,people share articles inconvenience
2782,2782,1045796448997072896,following people able share articles sorry inconvenience,people share articles inconvenience
2783,2783,1045785353871712257,hey vulnerability fb fb account affected linke,hey vulnerability account linke
2784,2784,1045784961708580864,hi marty vulnerability fb fb account affected linke,hi marty vulnerability account linke
2785,2785,1045774263376986112,hi jim thanks flagging looking,hi jim thanks
2786,2786,1045774191616647168,hi kelsey thanks flagging looking,hi kelsey thanks
2787,2787,1045774068387991552,hi sheera thanks flagging looking,hi sheera thanks
2788,2788,1045773925760741377,thanks flagging brian looking,thanks
2789,2789,1045770903357968385,hi unable change name facebook please visit following link jo,hi change name facebook visit link jo
2790,2790,1045770747124297728,hi caitlin sorry hear unable post content believe issue,hi caitlin post content issue
2791,2791,1045770651271942148,hi ruth first recommend updating latest version app using different browser,hi ruth version app browser
2792,2792,1045770538516402177,hi learn change name facebook help center keep,hi learn change name facebook help center
2793,2793,1045770324766273536,hi jill experiencing issue within facebook news feed please visit jo,hi jill issue news feed please visit jo
2794,2794,1045770271255343106,hi devyn needing recover facebook account please visit jo,hi devyn recover facebook account visit jo
2795,2795,1045765602684686337,hi pete reach facebook business page regarding experiencing wh,hi reach facebook business page wh
2796,2796,1045765429048872964,excited part journey vrhealth kn,part journey vrhealth kn
2797,2797,1045765211721007105,welcome omar hope great day kn,omar day
2798,2798,1045722820582432768,logged account asked sign back discovered security issue,account sign security issue
2799,2799,1045390095690412035,glad able join us george kn,glad join
2800,2800,1045389998596542465,thanks reaching nick please visit link secure account kn,thanks please visit link secure account kn
2801,2801,1045389911124320258,hi daniel temporary feature blocks occur various reasons learn information po,hi daniel feature blocks reasons information po
2802,2802,1045388875156389889,thanks reaching hemang find report experiencing facebook,thanks hemang report facebook
2803,2803,1045387971787214848,hi matt reach facebook business page regarding ad campaigns kn,hi matt facebook business page ad campaigns
2804,2804,1045387512225693702,hi paul account hacked help secure learn help center kn,hi paul account help secure help center
2805,2805,1045386329884938240,hi idlan billion people facebook feedback community members like helps us,hi people community members
2806,2806,1045028177255571457,glad enjoy seeing memories danielle kn,enjoy memories
2807,2807,1045028019579039744,hi katina learn report encountering try create schedule new post,hi katina report create post
2808,2808,1045024800169578496,hi zekkar learn adjust push notifications iphone ipad kn,hi zekkar learn push notifications kn
2809,2809,1045024695530205184,thanks sharing craig first recommend updating latest version app however,thanks craig version app
2810,2810,1045024560779792384,hi stephen believe account hacked taken someone else help yo,hi stephen account someone help
2811,2811,1045024437664436224,hi trouble logging facebook account things try,hi trouble facebook account things
2812,2812,1045024191337177090,hi matteo find report experiencing try post page,hi matteo report post page
2813,2813,1045023820531355649,hi aaron reach facebook business page regarding page role kn,hi aaron reach facebook business page role kn
2814,2814,1045023043523940352,thanks reaching chris please learn report experiencing business manager,thanks please report business manager
2815,2815,1045018661935710208,rt even watch play including vr coming soon,play vr
2816,2816,1044999301850488833,rt mark announced oculus quest first one dof vr headset positional tracking amp touch controllers ti,rt mark dof vr tracking amp controllers
2818,2818,1044997690898038784,rt live catch latest updates today keynote,rt catch updates today
2819,2819,1044989341628424192,countdown,countdown
2820,2820,1044981586528100353,lt people make difference communities week announced selected part,people difference communities week part
2821,2821,1044682018380931072,rt opens tomorrow pumped shaping biggest oculus connect yet wait join,rt tomorrow oculus connect join
2822,2822,1044665598288883713,rt small medium sized businesses backbone economy great,medium businesses economy
2823,2823,1044656639469645826,hi partho first recommend updating latest version app using different web brows,hi partho version app web brows
2824,2824,1044656493973442560,hi learn change password keep account secure help cen,hi learn change password account secure help
2825,2825,1044656132520902663,hi find report experiencing try view news feed,report view news feed
2826,2826,1044651251374469120,thanks sharing ifeanyi learn report experiencing ads manager kn,thanks ifeanyi report ads manager kn
2827,2827,1044646698151219200,hi doug facebook account hacked please visit jo,hi doug facebook account visit jo
2828,2828,1044646638864801792,hi camilla husband facebook account hacked please visit jo,hi camilla husband facebook account visit jo
2829,2829,1044646497697091584,hi believe facebook account disabled mistake please submit appeal,hi facebook account please submit appeal
2830,2830,1044646260412731393,hi facebook account disabled believe mistake may fil,hi facebook account believe mistake
2831,2831,1044640555928616960,hi daniel please visit link secure account kn,hi daniel visit link secure account kn
2832,2832,1044639172038774784,teachers ty amazing work every day check fb free new,teachers work day
2833,2833,1044639079420317696,hi emily please reach facebook business page regarding experiencing wit,hi facebook business page wit
2834,2834,1044636992397619200,hi megan reach facebook business page regarding page name change request kn,hi facebook business page page name change request kn
2835,2835,1044435713196883970,wish best looking forward seeing build next,build
2836,2836,1044435711003287552,message ceo mark zuckerberg mike extraordinary product leaders instagram reflec,message ceo mark zuckerberg product leaders reflec
2837,2837,1044338472612294656,rt facebook disaster maps helping aid organizations serve people affected florence,rt facebook disaster maps aid organizations people florence
2838,2838,1044297465887957004,hi omar please visit following link trouble receiving login code jo,hi omar visit link trouble code jo
2839,2839,1044297315748655106,hi receiving security code log facebook account please visit,hi security code log facebook account please visit
2840,2840,1044297199058931712,hi facebook account disabled please visit following link infor,hi facebook account visit link infor
2841,2841,1044297137515900928,hi facebook account disabled believe mistake please visit,hi facebook account mistake please visit
2842,2842,1044296920318050306,hi believe facebook account disabled mistake please visit following,hi facebook account visit
2843,2843,1044296781662744577,hi sounds like experiencing temporary feature block occurs misuse,sounds feature block misuse
2844,2844,1044296243395088384,hi alyssa someone taken facebook account please visit jo,hi alyssa someone facebook account visit jo
2845,2845,1044296090206556161,hi chris please wife visit following link facebook account hacked jo,hi chris wife visit link facebook account jo
2846,2846,1044296013572440066,hi please visit following link facebook account hacked jo,visit link facebook account jo
2847,2847,1044258673789480961,hi dati learn next steps take reset password,hi dati steps reset password
2848,2848,1044258490578063360,hi adam first recommend updating latest version app using different web brows,hi adam version app web brows
2849,2849,1044258311028264960,hi edward facebook offer phone number support think account ha,facebook offer phone number support account ha
2850,2850,1044258128781627394,thanks sharing photos rachael glad able join kn,thanks photos join kn
2851,2851,1044258016835633153,hi vivek reports people facebook help us identify fix problems something wo,hi vivek reports people problems something
